category_id,igdb_id,genre_id
978058451,253474,31
978058451,253474,32
546330692,268295,13
546330692,268295,15
546330692,268295,32
1935938913,272172,12
1935938913,272172,31
1935938913,272172,32
397965651,307486,4
1779840042,314959,13
1779840042,314959,31
910469363,323197,12
910469363,323197,25
19022772,326066,8
19022772,326066,31
19022772,326066,32
746769395,334546,32
35458465,336380,10
35458465,336380,13
35458465,336380,14
1889588160,340943,31
1889588160,340943,32
682477555,342424,31
710572823,343137,33
1589360164,357494,13
1940561480,371252,7
796500915,375232,5
796500915,375232,31
538565120,375475,13
538565120,375475,32
19008,1191,8
7889,1229,12
7889,1229,16
7889,1229,31
16242,1682,12
5092,1868,5
22678,2192,8
22678,2192,31
18919,2684,5
21569,3234,12
126220,3365,8
126220,3365,9
126220,3365,12
126220,3365,31
10694,3587,4
10694,3587,14
924,3981,12
924,3981,31
519038084,5333,8
519038084,5333,25
519038084,5333,31
11316,5416,5
